test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,16326.53,0.701,2.311,3.167,24.303
SET,17605.63,0.605,2.343,3.071,27.471
GET,16877.64,0.661,2.343,3.631,14.103
INCR,18181.82,0.591,2.351,2.983,11.391
