test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,18416.21,0.644,1.767,2.351,4.071
SET,18382.35,0.594,2.343,3.031,4.479
GET,17543.86,0.632,2.327,3.319,6.839
INCR,18050.54,0.618,2.319,2.887,4.423
