test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32000.00,0.157,0.247,0.335,0.439
SET,32000.00,0.158,0.271,0.351,0.399
GET,33333.33,0.145,0.207,0.279,0.335
INCR,33333.33,0.145,0.207,0.287,0.319
