test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33333.33,0.142,0.191,0.263,0.311
SET,34782.61,0.140,0.183,0.239,0.327
GET,44444.45,0.108,0.143,0.191,0.239
INCR,47058.82,0.105,0.143,0.167,0.255
