test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33333.34,0.153,0.239,0.311,0.399
SET,40000.00,0.144,0.207,0.295,0.471
GET,34482.76,0.142,0.183,0.239,0.343
INCR,40000.00,0.125,0.175,0.239,0.375
