test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32258.06,0.154,0.223,0.271,0.423
SET,37037.04,0.153,0.255,0.351,0.447
GET,38461.54,0.162,0.295,0.383,0.447
INCR,33333.34,0.152,0.255,0.351,0.495
