test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,11904.76,1.120,2.799,3.255,19.903
SET,11049.72,1.235,2.751,3.135,15.991
GET,14035.09,0.913,2.823,3.143,4.591
INCR,15588.46,0.800,2.767,3.095,4.215
