test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,19627.08,0.595,0.791,1.071,3.167
SET,12012.01,1.111,2.447,3.087,15.775
GET,14981.27,0.854,2.911,3.199,6.047
INCR,13937.28,0.927,2.871,3.135,4.183
