test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,39062.50,0.244,0.391,0.543,0.919
SET,38684.72,0.253,0.383,0.495,0.935
GET,35523.98,0.266,0.479,0.599,0.999
INCR,32840.72,0.285,0.463,0.607,0.999
