test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33222.59,0.260,0.367,0.471,1.015
SET,34843.21,0.245,0.335,0.423,0.663
GET,37243.95,0.230,0.351,0.447,0.631
INCR,32051.28,0.266,0.415,0.503,0.695
