test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,17152.66,0.636,2.375,3.823,6.495
SET,31201.25,0.328,0.527,1.911,8.983
GET,34013.61,0.291,0.367,1.135,3.071
INCR,33500.84,0.301,0.383,1.271,4.007
