test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,29629.63,0.199,0.359,0.447,0.591
SET,33333.33,0.157,0.255,0.351,0.439
GET,38095.24,0.158,0.295,0.471,0.567
INCR,32000.00,0.150,0.207,0.263,0.383
