test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,29629.63,0.191,0.327,0.399,0.495
SET,28571.43,0.177,0.287,0.367,0.551
GET,30769.23,0.157,0.239,0.303,0.391
INCR,29629.63,0.162,0.239,0.295,0.375
