test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,27586.21,0.172,0.287,0.351,0.535
SET,30769.23,0.169,0.255,0.359,0.567
GET,28571.43,0.171,0.279,0.367,0.623
INCR,29629.63,0.173,0.295,0.391,0.663
