test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35335.69,0.268,0.415,0.535,1.551
SET,37133.31,0.253,0.383,0.527,1.455
GET,36818.85,0.255,0.391,0.527,1.007
INCR,40749.80,0.241,0.423,0.567,1.823
