test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33222.59,0.297,0.599,0.799,5.607
SET,5452.56,2.745,0.719,1.311,2994.175
GET,33222.59,0.279,0.351,0.391,0.671
INCR,33003.30,0.281,0.351,0.391,0.599
