test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,2483.85,6.209,12.319,16.783,1027.071
SET,5871.99,2.516,4.575,5.759,8.351
GET,7069.64,2.085,3.927,4.879,10.127
INCR,7243.75,1.990,3.751,4.143,7.007
