test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,16949.15,0.717,1.863,2.927,6.175
SET,24183.80,0.462,0.847,1.455,8.127
GET,27777.78,0.377,0.767,1.999,6.423
INCR,28089.89,0.375,0.751,2.207,7.167
