test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30303.03,0.166,0.335,0.423,0.775
SET,31545.74,0.165,0.351,0.447,0.615
GET,38610.04,0.143,0.279,0.415,0.687
INCR,32573.29,0.153,0.247,0.391,0.591
