test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31446.54,0.163,0.335,0.439,1.415
SET,34843.21,0.159,0.255,0.367,0.575
GET,34364.26,0.169,0.311,0.431,0.775
INCR,36900.37,0.150,0.335,0.439,0.655
