test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33557.05,0.151,0.279,0.343,0.575
SET,33557.05,0.155,0.263,0.351,0.631
GET,32154.34,0.154,0.271,0.343,0.647
INCR,37313.43,0.136,0.191,0.279,0.591
