test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35971.22,0.148,0.263,0.327,0.503
SET,34965.04,0.149,0.271,0.383,0.751
GET,36900.37,0.139,0.327,0.439,0.599
INCR,36363.64,0.143,0.231,0.327,0.535
