test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,36630.04,0.132,0.207,0.287,0.599
SET,33557.05,0.155,0.279,0.431,0.759
GET,27932.96,0.187,0.399,0.527,2.031
INCR,38461.54,0.144,0.311,0.447,0.751
