test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34722.22,0.143,0.223,0.327,0.511
SET,28248.59,0.184,0.311,0.415,10.519
GET,28735.63,0.178,0.359,0.479,0.799
INCR,29850.75,0.187,0.311,0.455,12.543
