test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,40404.04,0.245,0.375,0.527,0.951
SET,39761.43,0.251,0.375,0.487,1.743
GET,53475.93,0.168,0.311,0.399,0.943
INCR,61538.46,0.157,0.295,0.359,0.655
