test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,28571.43,0.177,0.271,0.575,0.799
SET,27586.21,0.203,0.415,0.511,0.647
GET,29629.63,0.172,0.239,0.335,0.519
INCR,28571.43,0.177,0.239,0.311,0.479
