test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,28571.43,0.192,0.367,0.519,0.719
SET,30769.23,0.175,0.295,0.375,0.495
GET,29629.63,0.165,0.279,0.343,0.391
INCR,23529.41,0.191,0.359,0.431,0.535
