test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,26420.08,0.390,0.743,1.079,20.799
SET,5635.39,2.624,1.279,1.703,2738.175
GET,35714.29,0.269,0.343,0.399,0.823
INCR,35087.72,0.281,0.367,0.631,5.303
