test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,5096.84,2.900,4.111,5.935,1108.991
SET,19841.27,0.593,0.791,1.823,6.559
GET,16963.53,0.648,2.335,3.599,19.551
INCR,16680.57,0.665,2.319,3.047,19.359
