test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,2700.15,3.112,2.383,4.263,3000.319
SET,17825.31,0.618,2.311,2.903,4.079
GET,16246.95,0.704,2.327,3.759,18.415
INCR,17094.02,0.697,2.023,2.863,4.183
