test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,12062.73,1.088,2.767,4.127,14.167
SET,32310.18,0.326,0.447,1.831,12.895
GET,32467.53,0.316,0.415,1.759,14.559
INCR,33222.59,0.309,0.407,1.711,3.975
