test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,14619.88,0.828,2.439,3.895,6.103
SET,12586.53,1.037,2.367,3.847,4.191
GET,13351.13,0.945,2.359,3.815,6.239
INCR,12515.64,1.026,2.375,3.863,10.215
