test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34129.69,0.288,0.471,0.727,3.415
SET,34602.07,0.289,0.367,0.431,18.111
GET,34782.61,0.283,0.359,0.519,17.487
INCR,34423.41,0.292,0.367,0.431,14.607
