test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,1066.89,4.307,6.175,11.743,3000.319
SET,6605.02,2.191,3.743,5.919,20.687
GET,7165.89,1.989,2.991,3.375,7.103
INCR,6832.93,2.101,2.999,3.879,7.447
