test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32733.22,0.287,0.415,0.559,1.351
SET,33112.59,0.284,0.455,0.591,0.951
GET,34843.21,0.272,0.447,0.623,1.391
INCR,30627.87,0.311,0.479,0.631,1.175
