test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35650.62,0.262,0.383,0.503,0.927
SET,35149.38,0.286,0.407,0.503,1.031
GET,32414.91,0.291,0.391,0.535,1.151
INCR,36363.64,0.262,0.359,0.423,0.631
