test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35523.98,0.257,0.367,0.487,1.095
SET,36496.35,0.263,0.375,0.471,0.879
GET,39138.95,0.248,0.343,0.423,0.727
INCR,38610.04,0.249,0.351,0.431,0.687
