test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35971.22,0.282,0.447,0.655,1.759
SET,38022.81,0.280,0.479,0.559,1.039
GET,38314.18,0.280,0.455,0.543,0.823
INCR,34013.61,0.295,0.495,0.591,1.055
