test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34904.01,0.287,0.447,0.591,1.311
SET,31847.13,0.308,0.519,0.631,0.975
GET,33500.84,0.290,0.487,0.639,1.399
INCR,35211.27,0.281,0.431,0.615,0.975
