test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,2519.84,4.495,4.759,6.431,3000.319
SET,6740.82,2.195,3.911,4.455,7.199
GET,6858.71,2.156,3.927,4.199,7.143
INCR,6527.42,2.268,3.887,4.295,10.015
