test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,18467.22,0.640,2.063,2.847,4.791
SET,18921.47,0.556,2.319,2.903,4.095
GET,4667.44,3.076,2.319,4.263,3000.319
INCR,18198.36,0.608,2.287,2.775,4.927
