test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32840.72,0.297,0.583,0.767,1.855
SET,5382.13,2.737,0.703,1.031,3000.319
GET,35906.64,0.270,0.351,0.455,0.831
INCR,35714.29,0.271,0.343,0.415,2.591
