test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,17559.26,0.690,1.911,3.143,5.151
SET,16906.17,0.751,2.687,3.071,4.135
GET,35026.27,0.287,0.359,1.039,3.967
INCR,33840.95,0.302,0.367,1.639,4.487
