test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,16393.44,0.751,1.919,3.751,6.199
SET,13413.82,0.975,2.879,3.127,4.191
GET,11587.49,1.157,2.375,3.039,4.183
INCR,19646.37,0.599,0.783,2.295,4.103
