test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,55096.42,0.173,0.335,0.519,0.943
SET,42105.27,0.263,0.479,0.575,1.031
GET,55710.31,0.193,0.303,0.391,0.735
INCR,38759.69,0.245,0.471,0.591,1.039
