test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35587.19,0.270,0.439,0.607,1.247
SET,38986.36,0.236,0.407,0.559,1.495
GET,33840.95,0.271,0.431,0.543,0.895
INCR,34305.32,0.275,0.415,0.519,0.951
