test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,4088.31,2.788,0.863,1.519,3000.319
SET,34843.21,0.277,0.343,0.399,14.975
GET,35587.19,0.264,0.335,0.391,0.799
INCR,34965.04,0.273,0.343,0.503,7.631
