test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34305.32,0.283,0.495,0.735,1.559
SET,35842.29,0.271,0.351,0.407,1.047
GET,34843.21,0.282,0.351,0.431,17.711
INCR,35842.29,0.270,0.351,0.407,0.935
