test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,16694.49,0.683,2.399,3.823,5.031
SET,34782.61,0.291,0.367,0.703,7.527
GET,30627.87,0.343,0.679,1.935,4.647
INCR,33388.98,0.312,0.431,1.687,4.015
