test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,2422.77,3.765,4.583,6.255,3000.319
SET,10055.30,1.286,3.983,5.047,9.351
GET,8594.76,1.551,4.319,5.567,8.311
INCR,9182.74,1.437,4.031,4.991,9.935
