test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,40650.41,0.237,0.415,0.535,0.951
SET,42283.30,0.231,0.391,0.583,1.047
GET,50000.00,0.216,0.351,0.431,0.695
INCR,43859.65,0.232,0.455,0.551,1.031
