test,baseline_rps_avg,baseline_rps_min,baseline_rps_max,baseline_rps_std,default_noisy_rps_avg,default_noisy_rps_min,default_noisy_rps_max,default_noisy_rps_std,active_noisy_rps_avg,active_noisy_rps_min,active_noisy_rps_max,active_noisy_rps_std,baseline_p99_ms_avg,baseline_p99_ms_min,baseline_p99_ms_max,baseline_p99_ms_std,default_noisy_p99_ms_avg,default_noisy_p99_ms_min,default_noisy_p99_ms_max,default_noisy_p99_ms_std,active_noisy_p99_ms_avg,active_noisy_p99_ms_min,active_noisy_p99_ms_max,active_noisy_p99_ms_std
GET,33333.330,33333.330,33333.330,0.000,33333.330,33333.330,33333.330,0.000,33333.330,33333.330,33333.330,0.000,0.399,0.399,0.399,0.000,0.287,0.287,0.287,0.000,0.463,0.463,0.463,0.000
INCR,33333.330,33333.330,33333.330,0.000,36363.640,36363.640,36363.640,0.000,33333.330,33333.330,33333.330,0.000,0.295,0.295,0.295,0.000,0.255,0.255,0.255,0.000,0.383,0.383,0.383,0.000
PING_INLINE,29629.630,29629.630,29629.630,0.000,32000.000,32000.000,32000.000,0.000,30769.230,30769.230,30769.230,0.000,0.407,0.407,0.407,0.000,0.279,0.279,0.279,0.000,0.391,0.391,0.391,0.000
SET,24242.420,24242.420,24242.420,0.000,32000.000,32000.000,32000.000,0.000,32000.000,32000.000,32000.000,0.000,0.567,0.567,0.567,0.000,0.303,0.303,0.303,0.000,0.351,0.351,0.351,0.000
