test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,26666.67,0.184,0.311,0.399,0.455
SET,33333.33,0.154,0.215,0.247,0.311
GET,30769.23,0.157,0.199,0.295,0.551
INCR,32000.00,0.154,0.215,0.263,0.431
