test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32000.00,0.153,0.239,0.287,0.567
SET,32000.00,0.149,0.191,0.247,0.303
GET,36363.64,0.127,0.183,0.215,0.271
INCR,40000.00,0.141,0.231,0.319,0.335
