test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,16992.35,0.658,2.343,3.775,4.311
SET,18181.82,0.584,2.327,2.855,35.519
GET,17636.69,0.629,2.319,2.799,8.439
INCR,17841.21,0.603,2.343,2.959,4.207
