test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,39292.73,0.238,0.367,0.495,0.991
SET,35587.19,0.263,0.375,0.503,0.863
GET,37037.04,0.245,0.383,0.479,0.767
INCR,36166.37,0.267,0.375,0.519,1.183
