test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,43554.01,0.207,0.399,0.471,1.143
SET,37878.79,0.251,0.383,0.519,3.647
GET,45829.52,0.206,0.343,0.471,1.071
INCR,51072.52,0.192,0.343,0.431,3.495
