test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32819.17,0.293,0.463,0.551,1.607
SET,34626.04,0.281,0.423,0.551,1.375
GET,32113.04,0.304,0.463,0.583,1.271
INCR,31515.91,0.308,0.471,0.655,1.903
