test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,29411.76,0.185,0.351,0.423,0.799
SET,33112.59,0.158,0.303,0.407,1.327
GET,34364.26,0.150,0.287,0.391,0.607
INCR,32786.88,0.155,0.303,0.383,0.607
