test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35211.27,0.156,0.287,0.383,0.671
SET,30395.14,0.167,0.311,0.399,0.743
GET,32258.06,0.155,0.263,0.367,0.727
INCR,34722.22,0.150,0.271,0.359,0.591
