test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33003.30,0.160,0.359,0.623,1.431
SET,32154.34,0.157,0.271,0.407,2.023
GET,36101.08,0.141,0.271,0.399,2.823
INCR,30959.75,0.174,0.311,0.399,0.575
