test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32362.46,0.155,0.311,0.423,0.623
SET,42194.09,0.113,0.191,0.247,0.447
GET,35460.99,0.142,0.263,0.407,0.767
INCR,31055.90,0.161,0.303,0.415,1.031
