test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31347.96,0.159,0.295,0.375,0.551
SET,36363.64,0.142,0.223,0.303,0.471
GET,35211.27,0.154,0.327,0.423,0.551
INCR,33112.59,0.147,0.247,0.335,0.695
