test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32573.29,0.159,0.319,0.431,0.727
SET,38461.54,0.150,0.263,0.343,0.615
GET,33444.82,0.151,0.295,0.399,0.647
INCR,33557.05,0.168,0.335,0.455,5.471
